#    time               <x>               <y>             var_x             var_y             var_r            <mv_x>            <mv_y>           var_mvx           var_mvy            var_mv                        E                     E-E0              <Px>            var_Px            var_Py             var_P               err
19.163715  -9.519541500e-01   3.058113084e-01   3.605961055e-01   3.022801197e-01   6.628762252e-01   3.058113084e-01   9.517047282e-01   5.754693687e-01   3.307314253e-01   9.062007940e-01   9.5273151831113001e-01   2.8310687127941492e-13  -5.418611830e-15   3.018983425e-01   3.307314253e-01   6.326297678e-01   1.014743845e-13
19.195131  -9.418804410e-01   3.355542318e-01   3.725821420e-01   3.025675344e-01   6.751496764e-01   3.355542318e-01   9.416331646e-01   5.696898474e-01   3.365037620e-01   9.061936094e-01   9.5273151831112668e-01   2.7977620220553945e-13  -5.459274646e-15   3.018983425e-01   3.365037620e-01   6.384021044e-01   1.232347557e-13
19.226547  -9.308776079e-01   3.649661288e-01   3.855888765e-01   3.029551694e-01   6.885440459e-01   3.649661288e-01   9.306326631e-01   5.634494690e-01   3.427364016e-01   9.061858706e-01   9.5273151831109693e-01   2.5002222514558525e-13  -5.374752349e-15   3.018983425e-01   3.427364016e-01   6.446347441e-01   6.639133687e-14
19.257963  -9.189565050e-01   3.940179840e-01   3.995850231e-01   3.034611069e-01   7.030461300e-01   3.940179840e-01   9.187140730e-01   5.567728397e-01   3.494047732e-01   9.061776129e-01   9.5273151831107028e-01   2.2337687255458150e-13  -5.199309106e-15   3.018983425e-01   3.494047732e-01   6.513031157e-01   5.040412532e-14
19.289379  -9.061288927e-01   4.226811370e-01   4.145370293e-01   3.041046038e-01   7.186416331e-01   4.226811370e-01   9.058891495e-01   5.496862869e-01   3.564825869e-01   9.061688738e-01   9.5273151831107028e-01   2.2337687255458150e-13  -5.322409253e-15   3.018983425e-01   3.564825869e-01   6.583809294e-01   8.038014698e-14
19.320795  -8.924074254e-01   4.509273111e-01   4.304091871e-01   3.049059948e-01   7.353151819e-01   4.509273111e-01   8.921705415e-01   5.422177556e-01   3.639419370e-01   9.061596927e-01   9.5273151831106850e-01   2.2160051571518125e-13  -4.906160379e-15   3.018983425e-01   3.639419370e-01   6.658402795e-01   7.238654121e-14
19.352211  -8.778056395e-01   4.787286404e-01   4.471637506e-01   3.058865901e-01   7.530503407e-01   4.787286404e-01   8.775717796e-01   5.343966981e-01   3.717534123e-01   9.061501104e-01   9.5273151831106351e-01   2.1660451210436804e-13  -5.141713231e-15   3.018983425e-01   3.717534123e-01   6.736517547e-01   7.882583475e-14
19.383627  -8.623379400e-01   5.060576981e-01   4.647610602e-01   3.070685671e-01   7.718296273e-01   5.060576981e-01   8.621072628e-01   5.262539582e-01   3.798862111e-01   9.061401693e-01   9.5273151831105263e-01   2.0572432646304151e-13  -5.125534471e-15   3.018983425e-01   3.798862111e-01   6.817845536e-01   6.372680161e-14
19.415043  -8.460195857e-01   5.328875231e-01   4.831596733e-01   3.084748574e-01   7.916345307e-01   5.328875231e-01   8.457922439e-01   5.178216499e-01   3.883082632e-01   9.061299131e-01   9.5273151831105352e-01   2.0661250488274163e-13  -4.737983550e-15   3.018983425e-01   3.883082632e-01   6.902066057e-01   6.261657859e-14
19.446459  -8.288666751e-01   5.591916465e-01   5.023164994e-01   3.101290292e-01   8.124455285e-01   5.591916465e-01   8.286428149e-01   5.091330306e-01   3.969863555e-01   9.061193861e-01   9.5273151831104974e-01   2.0283774659901610e-13  -4.374516946e-15   3.018983425e-01   3.969863555e-01   6.988846980e-01   7.216449660e-14
19.477874  -8.108961298e-01   5.849441184e-01   5.221869416e-01   3.120551656e-01   8.342421072e-01   5.849441184e-01   8.106758912e-01   5.002223704e-01   4.058862633e-01   9.061086337e-01   9.5273151831102998e-01   1.8307577676068831e-13  -4.862925917e-15   3.018983425e-01   4.058862633e-01   7.077846058e-01   6.816769371e-14
19.509290  -7.921256779e-01   6.101195325e-01   5.427250414e-01   3.142777399e-01   8.570027814e-01   6.101195325e-01   7.919091945e-01   4.911248168e-01   4.149728847e-01   9.060977014e-01   9.5273151831102076e-01   1.7386092565629951e-13  -4.236672433e-15   3.018983425e-01   4.149728847e-01   7.168712271e-01   4.751754545e-14
19.540706  -7.725738370e-01   6.346930520e-01   5.638836283e-01   3.168214870e-01   8.807051153e-01   6.346930520e-01   7.723612359e-01   4.818762564e-01   4.242103790e-01   9.060866353e-01   9.5273151831102376e-01   1.7685852782278744e-13  -4.624046152e-15   3.018983425e-01   4.242103790e-01   7.261087214e-01   3.308464613e-14
19.572122  -7.522598952e-01   6.586404338e-01   5.856144720e-01   3.197112731e-01   9.053257451e-01   6.586404338e-01   7.520512970e-01   4.725131733e-01   4.335623080e-01   9.060754814e-01   9.5273151831102187e-01   1.7497114868092467e-13  -4.393907479e-15   3.018983425e-01   4.335623080e-01   7.354606505e-01   2.731148641e-14
19.603538  -7.312038927e-01   6.819380522e-01   6.078684381e-01   3.229719629e-01   9.308404010e-01   6.819380522e-01   7.309994117e-01   4.630725055e-01   4.429917798e-01   9.060642853e-01   9.5273151831101777e-01   1.7086332348981159e-13  -4.849449858e-15   3.018983425e-01   4.429917798e-01   7.448901223e-01   2.486899575e-14
19.634954  -7.094266017e-01   7.045629226e-01   6.305956459e-01   3.266282862e-01   9.572239320e-01   7.045629226e-01   7.092263458e-01   4.535914987e-01   4.524615938e-01   9.060530925e-01   9.5273151831098013e-01   1.3322676295501878e-13  -4.938815294e-15   3.018983425e-01   4.524615938e-01   7.543599363e-01   2.708944180e-14
19.666370  -6.869495061e-01   7.264927241e-01   6.537456273e-01   3.307047027e-01   9.844503300e-01   7.264927241e-01   6.867535768e-01   4.441075603e-01   4.619343877e-01   9.060419480e-01   9.5273151831096914e-01   1.2223555501122974e-13  -3.917308323e-15   3.018983425e-01   4.619343877e-01   7.638327302e-01   2.309263891e-14
19.697786  -6.637947801e-01   7.477058211e-01   6.772674877e-01   3.352252677e-01   1.012492755e+00   7.477058211e-01   6.636032729e-01   4.346581107e-01   4.713727850e-01   9.060308957e-01   9.5273151831094161e-01   9.4702024000525853e-14  -4.084254933e-15   3.018983425e-01   4.713727850e-01   7.732711275e-01   2.220446049e-14
19.729202  -6.399852665e-01   7.681812854e-01   7.011100665e-01   3.402134968e-01   1.041323563e+00   7.681812854e-01   6.397982708e-01   4.252804367e-01   4.807395422e-01   9.060199789e-01   9.5273151831095693e-01   1.1002310174035301e-13  -5.556130719e-15   3.018983425e-01   4.807395422e-01   7.826378847e-01   2.864375404e-14
19.760618  -6.155444540e-01   7.878989162e-01   7.252220980e-01   3.456922329e-01   1.070914331e+00   7.878989162e-01   6.153620534e-01   4.160115437e-01   4.899976960e-01   9.060092397e-01   9.5273151831092540e-01   7.8492767840998567e-14  -3.520084826e-15   3.018983425e-01   4.899976960e-01   7.918960385e-01  -1.598721155e-14
19.792034  -5.904964542e-01   8.068392603e-01   7.495523715e-01   3.516835136e-01   1.101235885e+00   8.068392603e-01   5.903187267e-01   4.068880097e-01   4.991107092e-01   9.059987189e-01   9.5273151831093639e-01   8.9483975784787617e-14  -3.987702687e-15   3.018983425e-01   4.991107092e-01   8.010090517e-01   1.709743458e-14
19.823450  -5.648659778e-01   8.249836314e-01   7.740498897e-01   3.582084412e-01   1.132258331e+00   8.249836314e-01   5.646929959e-01   3.979458412e-01   5.080426149e-01   9.059884561e-01   9.5273151831091407e-01   6.7168492989821971e-14  -4.580740608e-15   3.018983425e-01   5.080426149e-01   8.099409574e-01  -6.328271240e-15
19.854866  -5.386783101e-01   8.423141284e-01   7.986640258e-01   3.652870552e-01   1.163951081e+00   8.423141284e-01   5.385101409e-01   3.892203307e-01   5.167581588e-01   9.059784894e-01   9.5273151831091707e-01   7.0166095156309893e-14  -4.229192195e-15   3.018983425e-01   5.167581588e-01   8.186565012e-01   5.107025913e-15
19.886281  -5.119592861e-01   8.588136529e-01   8.233446780e-01   3.729382079e-01   1.196282886e+00   8.588136529e-01   5.117959919e-01   3.807459171e-01   5.252229382e-01   9.059688553e-01   9.5273151831092806e-01   8.1157303100098943e-14  -4.499722152e-15   3.018983425e-01   5.252229382e-01   8.271212806e-01  -3.963496198e-14
19.917697  -4.847352651e-01   8.744659266e-01   8.480424203e-01   3.811794434e-01   1.229221864e+00   8.744659266e-01   4.845769033e-01   3.725560505e-01   5.334035382e-01   9.059595886e-01   9.5273151831091485e-01   6.7945649107059580e-14  -5.375815347e-15   3.018983425e-01   5.334035382e-01   8.353018807e-01  -2.575717417e-14
19.949113  -4.570331046e-01   8.892555068e-01   8.727086506e-01   3.900268817e-01   1.262735532e+00   8.892555068e-01   4.568797281e-01   3.646830588e-01   5.412676638e-01   9.059507225e-01   9.5273151831091196e-01   6.5059069243034173e-14  -3.660766455e-15   3.018983425e-01   5.412676638e-01   8.431660063e-01  -4.574118861e-14
19.980529  -4.288801338e-01   9.031678021e-01   8.972957344e-01   3.994951062e-01   1.296790841e+00   9.031678021e-01   4.287317911e-01   3.571580209e-01   5.487842674e-01   9.059422883e-01   9.5273151831091429e-01   6.7390537594747002e-14  -3.572444647e-15   3.018983425e-01   5.487842674e-01   8.506826099e-01  -7.105427358e-14
20.011945  -4.003041268e-01   9.161890863e-01   9.217571434e-01   4.095970578e-01   1.331354201e+00   9.161890863e-01   4.001608624e-01   3.500106436e-01   5.559236720e-01   9.059343155e-01   9.5273151831089975e-01   5.2846615972157451e-14  -6.122687560e-15   3.018983425e-01   5.559236720e-01   8.578220144e-01  -6.339373471e-14
20.043361  -3.713332750e-01   9.283065126e-01   9.460475898e-01   4.203439333e-01   1.366391523e+00   9.283065126e-01   3.711951295e-01   3.432691437e-01   5.626576879e-01   9.059268316e-01   9.5273151831089398e-01   4.7073456244106637e-14  -5.591138192e-15   3.018983425e-01   5.626576879e-01   8.645560304e-01  -6.905587213e-14
20.074777  -3.419961591e-01   9.395081256e-01   9.701231540e-01   4.317450914e-01   1.401868245e+00   9.395081256e-01   3.418631697e-01   3.369601371e-01   5.689597251e-01   9.059198622e-01   9.5273151831087577e-01   2.8865798640254070e-14  -6.030073038e-15   3.018983425e-01   5.689597251e-01   8.708580675e-01  -6.183942247e-14
20.106193  -3.123217217e-01   9.497828738e-01   9.939414071e-01   4.438079640e-01   1.437749371e+00   9.497828738e-01   3.121939221e-01   3.311085331e-01   5.748048979e-01   9.059134309e-01   9.5273151831087555e-01   2.8643754035329039e-14  -5.919288815e-15   3.018983425e-01   5.748048979e-01   8.767032403e-01  -6.938893904e-14
20.137609  -2.823392378e-01   9.591206199e-01   1.017461526e+00   4.565379752e-01   1.473999502e+00   9.591206199e-01   2.822166585e-01   3.257374358e-01   5.801701237e-01   9.059075595e-01   9.5273151831086922e-01   2.2315482794965646e-14  -6.616113090e-15   3.018983425e-01   5.801701237e-01   8.820684661e-01  -1.294520047e-13
20.169025  -2.520782864e-01   9.675121511e-01   1.040644404e+00   4.699384671e-01   1.510582871e+00   9.675121511e-01   2.519609550e-01   3.208680532e-01   5.850342143e-01   9.059022675e-01   9.5273151831088432e-01   3.7414515929867775e-14  -3.608598488e-15   3.018983425e-01   5.850342143e-01   8.869325568e-01  -1.189048859e-13
20.200441  -2.215687213e-01   9.749491881e-01   1.063452748e+00   4.840106341e-01   1.547463382e+00   9.749491881e-01   2.214566627e-01   3.165196126e-01   5.893779600e-01   9.058975726e-01   9.5273151831085590e-01   8.9928064994637680e-15  -3.079047963e-15   3.018983425e-01   5.893779600e-01   8.912763024e-01  -1.006972283e-13
20.231857  -1.908406416e-01   9.814243935e-01   1.085851177e+00   4.987534643e-01   1.584604641e+00   9.814243935e-01   1.907338781e-01   3.127092851e-01   5.931842051e-01   9.058934902e-01   9.5273151831086433e-01   1.7430501486614958e-14  -2.693753606e-15   3.018983425e-01   5.931842051e-01   8.950825476e-01  -1.092459456e-13
20.263273  -1.599243619e-01   9.869313788e-01   1.107806305e+00   5.141636898e-01   1.621969995e+00   9.869313788e-01   1.598229132e-01   3.094521173e-01   5.964379168e-01   9.058900341e-01   9.5273151831089375e-01   4.6851411639181606e-14  -2.825687146e-15   3.018983425e-01   5.964379168e-01   8.983362592e-01  -1.443289932e-13
20.294689  -1.288503826e-01   9.914647106e-01   1.129286819e+00   5.302357451e-01   1.659522564e+00   9.914647106e-01   1.287542662e-01   3.067609719e-01   5.991262436e-01   9.058872155e-01   9.5273151831087532e-01   2.8421709430404007e-14  -4.817546315e-15   3.018983425e-01   5.991262436e-01   9.010245861e-01  -1.382227666e-13
20.326104  -9.764935953e-02   9.950199165e-01   1.150263550e+00   5.469617346e-01   1.697225284e+00   9.950199165e-01   9.755859072e-02   3.046464767e-01   6.012385674e-01   9.058850441e-01   9.5273151831086278e-01   1.5876189252139739e-14  -4.164716938e-15   3.018983425e-01   6.012385674e-01   9.031369099e-01  -1.287858709e-13
20.357520  -6.635207403e-02   9.975934888e-01   1.170709528e+00   5.643314091e-01   1.735040938e+00   9.975934888e-01   6.626666589e-02   3.031169825e-01   6.027665446e-01   9.058835271e-01   9.5273151831085523e-01   8.3266726846886741e-15  -5.676233488e-15   3.018983425e-01   6.027665446e-01   9.046648871e-01  -1.340039191e-13
20.388936  -3.498940231e-02   9.991828887e-01   1.190600042e+00   5.823321510e-01   1.772932193e+00   9.991828887e-01   3.490936586e-02   3.021785303e-01   6.037041397e-01   9.058826700e-01   9.5273151831086900e-01   2.2093438190040615e-14  -1.723768688e-15   3.018983425e-01   6.037041397e-01   9.056024822e-01  -1.729727472e-13
20.420352  -3.592285115e-03   9.997865480e-01   1.209912672e+00   6.009489690e-01   1.810861641e+00   9.997865480e-01   3.517629304e-03   3.018348269e-01   6.040476491e-01   9.058824760e-01   9.5273151831087544e-01   2.8532731732866523e-14  -5.457634035e-15   3.018983425e-01   6.040476491e-01   9.059459916e-01  -2.143840661e-13
20.451768   2.780830284e-02   9.994038715e-01   1.228627332e+00   6.201645020e-01   1.848791834e+00   9.994038715e-01  -2.787757112e-02   3.020872306e-01   6.037957157e-01   9.058829463e-01   9.5273151831086000e-01   1.3100631690576847e-14  -5.409567823e-15   3.018983425e-01   6.037957157e-01   9.056940582e-01  -1.880717804e-13
20.483184   5.918138343e-02   9.980352369e-01   1.246726285e+00   6.399590322e-01   1.886685318e+00   9.980352369e-01  -5.924525936e-02   3.029347458e-01   6.029493344e-01   9.058840802e-01   9.5273151831087555e-01   2.8643754035329039e-14  -6.996387176e-15   3.018983425e-01   6.029493344e-01   9.048476769e-01  -1.961764085e-13
20.514600   9.049600565e-02   9.956819948e-01   1.264194167e+00   6.603105078e-01   1.924504675e+00   9.956819948e-01  -9.055448656e-02   3.043740269e-01   6.015118479e-01   9.058858748e-01   9.5273151831066927e-01  -1.7763568394002505e-13  -7.156262720e-16   3.018983425e-01   6.015118479e-01   9.034101904e-01  -2.172706459e-13
20.546016   1.217212762e-01   9.923464672e-01   1.281017983e+00   6.811945749e-01   1.962212558e+00   9.923464672e-01  -1.217743616e-01   3.063993911e-01   5.994889339e-01   9.058883250e-01   9.5273151831065217e-01  -1.9473311851925246e-13  -6.162918806e-15   3.018983425e-01   5.994889339e-01   9.013872763e-01  -2.202682481e-13
20.577432   1.528263899e-01   9.880319454e-01   1.297187108e+00   7.025846185e-01   1.999771727e+00   9.880319454e-01  -1.528740817e-01   3.090028418e-01   5.968885821e-01   9.058914239e-01   9.5273151831064173e-01  -2.0516921495072893e-13  -4.099738576e-17   3.018983425e-01   5.968885821e-01   8.987869246e-01  -1.884048473e-13
20.608848   1.837806603e-01   9.827426863e-01   1.312693276e+00   7.244518122e-01   2.037145088e+00   9.827426863e-01  -1.838229627e-01   3.121740994e-01   5.937210630e-01   9.058951624e-01   9.5273151831066738e-01  -1.7952306308188781e-13  -3.465685872e-15   3.018983425e-01   5.937210630e-01   8.956194055e-01  -2.351452366e-13
20.640264   2.145535495e-01   9.764839090e-01   1.327530552e+00   7.467651783e-01   2.074295730e+00   9.764839090e-01  -2.145904694e-01   3.159006423e-01   5.899988869e-01   9.058995292e-01   9.5273151831061276e-01  -2.3414603589344551e-13  -1.073444601e-15   3.018983425e-01   5.899988869e-01   8.918972294e-01  -1.992850329e-13
20.671680   2.451146988e-01   9.692617886e-01   1.341695305e+00   7.694916545e-01   2.111186959e+00   9.692617886e-01  -2.451462458e-01   3.201677568e-01   5.857367544e-01   9.059045112e-01   9.5273151831064251e-01  -2.0439205883349132e-13  -4.613715203e-15   3.018983425e-01   5.857367544e-01   8.876350969e-01  -2.471356453e-13
20.703096   2.754339583e-01   9.610834512e-01   1.355186166e+00   7.925961713e-01   2.147782337e+00   9.610834512e-01  -2.754601450e-01   3.249585945e-01   5.809514983e-01   9.059100928e-01   9.5273151831058123e-01  -2.6567636979279996e-13  -4.287512598e-15   3.018983425e-01   5.809514983e-01   8.828498408e-01  -2.642330799e-13
20.734512   3.054814169e-01   9.519569659e-01   1.368003982e+00   8.160417364e-01   2.184045719e+00   9.519569659e-01  -3.055022589e-01   3.302542399e-01   5.756620167e-01   9.059162566e-01   9.5273151831058600e-01  -2.6090241078691179e-13  -6.662305606e-15   3.018983425e-01   5.756620167e-01   8.775603592e-01  -2.534639165e-13
20.765927   3.352274314e-01   9.418913374e-01   1.380151758e+00   8.397895273e-01   2.219941285e+00   9.418913374e-01  -3.352429479e-01   3.360337848e-01   5.698891984e-01   9.059229832e-01   9.5273151831058223e-01  -2.6467716907063732e-13  -5.615846378e-15   3.018983425e-01   5.698891984e-01   8.717875408e-01  -2.664535259e-13
20.797343   3.646426563e-01   9.308964970e-01   1.391634588e+00   8.637989921e-01   2.255433581e+00   9.308964970e-01  -3.646528699e-01   3.422744108e-01   5.636558399e-01   9.059302507e-01   9.5273151831054992e-01  -2.9698465908722937e-13  -5.161406492e-15   3.018983425e-01   5.636558399e-01   8.655541824e-01  -2.724487302e-13
20.828759   3.936980724e-01   9.189832928e-01   1.402459592e+00   8.880279571e-01   2.290487549e+00   9.189832928e-01  -3.937030095e-01   3.489514800e-01   5.569865556e-01   9.059380356e-01   9.5273151831055036e-01  -2.9654056987737931e-13  -4.487821786e-15   3.018983425e-01   5.569865556e-01   8.588848981e-01  -2.633449014e-13
20.860175   4.223650155e-01   9.061634787e-01   1.412635826e+00   9.124327418e-01   2.325068568e+00   9.061634787e-01  -4.223647067e-01   3.560386323e-01   5.499076797e-01   9.059463120e-01   9.5273151831051950e-01  -3.2740476996195866e-13   6.370357391e-16   3.018983425e-01   5.499076797e-01   8.518060222e-01  -3.186340081e-13
